"clan","year","session","num.aggs","num.ids","duration","migration","agg.rate"
"talek",1991,"t1839",0,2,25,"no.migration",0
"talek",1991,"t1842.4",0,1,5,"no.migration",0
"talek",1991,"t1844",5,14,5,"no.migration",0.0714285714285714
"talek",1991,"t1862",0,2,37,"no.migration",0
"talek",1991,"t1863.1",0,1,10,"no.migration",0
"talek",1991,"t1867.1",0,1,5,"no.migration",0
"talek",1991,"t1868.2",0,3,13,"no.migration",0
"talek",1991,"t1869.3",0,1,5,"no.migration",0
"talek",1991,"t1878",0,2,21,"no.migration",0
"talek",1991,"t1920",0,7,5,"no.migration",0
"talek",1991,"t1931",0,3,7,"no.migration",0
"talek",1991,"t1941",3,7,5,"no.migration",0.0857142857142857
"talek",1991,"t2096.5",0,2,10,"no.migration",0
"talek",1992,"t1950",1,7,34,"no.migration",0.00420168067226891
"talek",1992,"t1969",2,13,57,"no.migration",0.00269905533063428
"talek",1992,"t1984",0,7,20,"no.migration",0
"talek",1992,"t2021",6,12,52,"no.migration",0.00961538461538462
"talek",1992,"t2022",16,4,5,"no.migration",0.8
"talek",1992,"t2047",0,3,5,"no.migration",0
"talek",1992,"t2048",0,8,56,"no.migration",0
"talek",1992,"t2050",0,9,24,"no.migration",0
"talek",1992,"t2051",23,23,5,"no.migration",0.2
"talek",1992,"t2058",1,18,5,"no.migration",0.0111111111111111
"talek",1992,"t2060",17,12,5,"no.migration",0.283333333333333
"talek",1992,"t2064.3",0,1,5,"no.migration",0
"talek",1992,"t2065.6",0,2,5,"no.migration",0
"talek",1992,"t2067",0,5,18,"no.migration",0
"talek",1992,"t2105",0,3,45,"no.migration",0
"talek",1992,"t2119.1",0,4,5,"no.migration",0
"talek",1992,"t2123",0,10,35,"no.migration",0
"talek",1992,"t2129.3",0,9,5,"no.migration",0
"talek",1992,"t2132",1,6,5,"no.migration",0.0333333333333333
"talek",1992,"t2133.7",0,2,5,"no.migration",0
"talek",1992,"t2135",0,19,5,"no.migration",0
"talek",1992,"t2155",0,12,5,"no.migration",0
"talek",1992,"t2156",0,1,51,"no.migration",0
"talek",1992,"t2157",3,10,17,"no.migration",0.0176470588235294
"talek",1992,"t2161",1,9,56,"no.migration",0.00198412698412698
"talek",1992,"t2162.1",0,10,10,"no.migration",0
"talek",1992,"t2165",4,5,28,"no.migration",0.0285714285714286
"talek",1992,"t2173",1,10,5,"migration",0.02
"talek",1992,"t2175",0,2,39,"migration",0
"talek",1992,"t2176",10,7,5,"migration",0.285714285714286
"talek",1992,"t2182",0,11,27,"migration",0
"talek",1992,"t2189",5,15,12,"migration",0.0277777777777778
"talek",1992,"t2196.4",0,1,5,"migration",0
"talek",1992,"t3001",4,6,5,"migration",0.133333333333333
"talek",1992,"t3014",3,11,5,"migration",0.0545454545454545
"talek",1992,"t3021",0,3,7,"migration",0
"talek",1992,"t3025.14",0,2,5,"migration",0
"talek",1992,"t3028.4",0,4,5,"migration",0
"talek",1992,"t3040",1,9,5,"migration",0.0222222222222222
"talek",1992,"t3047",43,21,5,"migration",0.40952380952381
"talek",1992,"t3068.11",0,1,8,"migration",0
"talek",1992,"t3070",0,3,5,"migration",0
"talek",1992,"t3076.2",0,1,5,"migration",0
"talek",1992,"t3076.3",0,1,5,"migration",0
"talek",1992,"t3077",0,2,35,"migration",0
"talek",1992,"t3081",4,13,59,"migration",0.00521512385919166
"talek",1992,"t3091",0,3,5,"migration",0
"talek",1992,"t3098",0,4,5,"migration",0
"talek",1992,"t3102",20,19,5,"migration",0.210526315789474
"talek",1992,"t3104",4,6,38,"migration",0.0175438596491228
"talek",1992,"t3111",0,1,33,"migration",0
"talek",1992,"t3114",0,4,21,"migration",0
"talek",1992,"t3116.1",0,1,5,"migration",0
"talek",1992,"t3123",0,1,53,"migration",0
"talek",1992,"t3132.1",0,1,5,"migration",0
"talek",1992,"t3142.28",1,12,5,"migration",0.0166666666666667
"talek",1992,"t3142.31",1,16,5,"migration",0.0125
"talek",1992,"t3148",6,11,5,"migration",0.109090909090909
"talek",1992,"t3156",0,3,21,"migration",0
"talek",1992,"t3161",2,6,5,"migration",0.0666666666666667
"talek",1992,"t3165.6",8,4,29,"migration",0.0689655172413793
"talek",1992,"t3165.63",0,3,15,"migration",0
"talek",1992,"t3167",2,12,5,"migration",0.0333333333333333
"talek",1992,"t3191",1,4,17,"migration",0.0147058823529412
"talek",1992,"t3192",6,16,5,"migration",0.075
"talek",1992,"t3194.1",0,3,5,"migration",0
"talek",1992,"t3210",4,12,5,"migration",0.0666666666666667
"talek",1992,"t3242",0,12,5,"migration",0
"talek",1992,"t3244.6",0,4,10,"migration",0
"talek",1992,"t3289",4,9,5,"no.migration",0.0888888888888889
"talek",1992,"t3301",0,2,7,"no.migration",0
"talek",1992,"t3325",6,3,40,"no.migration",0.05
"talek",1992,"t3336",0,20,5,"no.migration",0
"talek",1992,"t3347",0,5,31,"no.migration",0
"talek",1992,"t3359",19,5,44,"no.migration",0.0863636363636364
"talek",1992,"t3362",1,10,36,"no.migration",0.00277777777777778
"talek",1992,"t3374.5",0,7,46,"no.migration",0
"talek",1992,"t3375",0,8,54,"no.migration",0
"talek",1992,"t3535",0,7,30,"no.migration",0
"talek",1992,"t3545",0,12,30,"no.migration",0
"talek",1992,"t3563",0,10,46,"no.migration",0
"talek",1992,"t3611",0,2,20,"migration",0
"talek",1992,"t3622",1,4,5,"migration",0.05
"talek",1992,"t3636",0,2,55,"no.migration",0
"talek",1992,"t3640",0,1,6,"no.migration",0
"talek",1992,"t3679",0,1,33,"no.migration",0
"talek",1992,"t4004",10,8,31,"no.migration",0.0403225806451613
"talek",1992,"t5010.2",0,2,5,"no.migration",0
"talek",1993,"t3383",2,9,12,"no.migration",0.0185185185185185
"talek",1993,"t3407",0,2,14,"no.migration",0
"talek",1993,"t3420",0,4,26,"no.migration",0
"talek",1993,"t3424.2",0,1,5,"no.migration",0
"talek",1993,"t3430",8,4,37,"no.migration",0.0540540540540541
"talek",1993,"t3449",0,7,35,"no.migration",0
"talek",1993,"t3452.3",0,2,5,"no.migration",0
"talek",1993,"t3466",12,19,5,"no.migration",0.126315789473684
"talek",1993,"t3477",0,1,18,"no.migration",0
"talek",1993,"t3496",3,4,5,"no.migration",0.15
"talek",1993,"t3502",12,14,41,"no.migration",0.0209059233449477
"talek",1993,"t3512",4,23,5,"no.migration",0.0347826086956522
"talek",1993,"t3517",0,2,42,"no.migration",0
"talek",1993,"t3586",2,8,48,"no.migration",0.00520833333333333
"talek",1993,"t3691",1,6,5,"no.migration",0.0333333333333333
"talek",1993,"t3699.2",0,1,5,"no.migration",0
"talek",1993,"t3710.1",3,6,5,"no.migration",0.1
"talek",1993,"t3732.11",0,3,24,"no.migration",0
"talek",1993,"t3735",7,16,5,"no.migration",0.0875
"talek",1993,"t3753",0,4,9,"no.migration",0
"talek",1993,"t3769",2,5,14,"no.migration",0.0285714285714286
"talek",1993,"t3777",1,12,27,"no.migration",0.00308641975308642
"talek",1993,"t3782",3,7,11,"no.migration",0.038961038961039
"talek",1993,"t3783",0,10,5,"no.migration",0
"talek",1993,"t3784",0,1,10,"no.migration",0
"talek",1993,"t3814",0,7,5,"no.migration",0
"talek",1993,"t3815",0,7,25,"no.migration",0
"talek",1993,"t3816",8,6,40,"no.migration",0.0333333333333333
"talek",1993,"t3820",26,8,5,"no.migration",0.65
"talek",1993,"t3826",4,6,5,"no.migration",0.133333333333333
"talek",1993,"t5037",68,5,5,"no.migration",2.72
"talek",1993,"t5043",11,8,42,"no.migration",0.0327380952380952
"talek",1993,"t5117",5,3,5,"no.migration",0.333333333333333
"talek",1993,"t5134",3,5,40,"no.migration",0.015
"talek",1993,"t5166",2,13,5,"no.migration",0.0307692307692308
"talek",1993,"t5167.2",0,1,5,"no.migration",0
"talek",1993,"t5199",7,11,5,"no.migration",0.127272727272727
"talek",1993,"t5204",6,3,40,"no.migration",0.05
"talek",1993,"t5206.1",0,12,13,"no.migration",0
"talek",1993,"t5208",0,5,5,"no.migration",0
"talek",1993,"t5231",0,3,38,"no.migration",0
"talek",1993,"t5231.1",0,3,38,"no.migration",0
"talek",1993,"t5237",5,22,5,"no.migration",0.0454545454545455
"talek",1993,"t5271",2,29,5,"no.migration",0.0137931034482759
"talek",1993,"t5277",0,3,5,"no.migration",0
"talek",1993,"t5282",11,18,5,"no.migration",0.122222222222222
"talek",1993,"t5304",9,22,57,"no.migration",0.00717703349282297
"talek",1993,"t5304.5",0,1,5,"no.migration",0
"talek",1993,"t5304.6",0,1,5,"no.migration",0
"talek",1993,"t5317",0,5,39,"no.migration",0
"talek",1993,"t5317.1",0,1,5,"no.migration",0
"talek",1993,"t5336",0,4,5,"no.migration",0
"talek",1993,"t5360",0,9,5,"migration",0
"talek",1993,"t5375",0,5,5,"migration",0
"talek",1993,"t5377",1,3,43,"migration",0.00775193798449612
"talek",1993,"t5378",0,2,5,"migration",0
"talek",1993,"t5382",30,7,5,"migration",0.857142857142857
"talek",1993,"t5390",1,2,30,"migration",0.0166666666666667
"talek",1993,"t5400",4,15,5,"migration",0.0533333333333333
"talek",1993,"t5402",5,24,5,"migration",0.0416666666666667
"talek",1993,"t5408",0,19,53,"migration",0
"talek",1993,"t5412",0,4,15,"migration",0
"talek",1993,"t5433",0,5,31,"no.migration",0
"talek",1993,"t5434.2",0,1,5,"no.migration",0
"talek",1993,"t5435.1",0,2,5,"no.migration",0
"talek",1993,"t5450.5",0,3,5,"no.migration",0
"talek",1993,"t5454.1",0,2,5,"no.migration",0
"talek",1993,"t5455.3",2,3,20,"no.migration",0.0333333333333333
"talek",1993,"t5475",0,1,10,"migration",0
"talek",1993,"t5481",0,1,5,"migration",0
"talek",1993,"t5514",0,1,7,"migration",0
"talek",1993,"t5541",4,11,5,"migration",0.0727272727272727
"talek",1993,"t5578",0,2,29,"migration",0
"talek",1993,"t5586",0,4,28,"migration",0
"talek",1993,"t5604",12,2,42,"migration",0.142857142857143
"talek",1993,"t5610",0,4,13,"migration",0
"talek",1993,"t5612",0,18,5,"migration",0
"talek",1993,"t5616",0,2,25,"migration",0
"talek",1993,"t5620",1,3,20,"migration",0.0166666666666667
"talek",1993,"t5622",0,3,31,"migration",0
"talek",1993,"t5625",6,5,55,"migration",0.0218181818181818
"talek",1993,"t5630",0,2,19,"migration",0
"talek",1993,"t5639",0,1,34,"migration",0
"talek",1993,"t5640",0,3,7,"migration",0
"talek",1993,"t5650",5,2,5,"migration",0.5
"talek",1993,"t5687",6,13,5,"migration",0.0923076923076923
"talek",1993,"t5694",0,1,7,"migration",0
"talek",1993,"t5702",0,7,5,"migration",0
"talek",1993,"t5711",0,9,5,"migration",0
"talek",1993,"t5719",0,1,26,"migration",0
"talek",1993,"t5728",9,5,5,"migration",0.36
"talek",1993,"t5734",0,3,5,"migration",0
"talek",1993,"t5747",0,3,40,"migration",0
"talek",1993,"t5751",0,4,7,"migration",0
"talek",1993,"t5753",0,1,5,"migration",0
"talek",1993,"t5754",0,1,5,"migration",0
"talek",1993,"t5831",0,3,5,"migration",0
"talek",1993,"t5839",0,21,5,"migration",0
"talek",1993,"t5876",1,2,23,"migration",0.0217391304347826
"talek",1993,"t5895",0,8,5,"migration",0
"talek",1993,"t5912",3,12,52,"migration",0.00480769230769231
"talek",1993,"t5920",0,2,27,"migration",0
"talek",1993,"t5921",0,3,8,"migration",0
"talek",1993,"t5924",0,1,5,"migration",0
"talek",1993,"t5934",0,2,15,"migration",0
"talek",1993,"t5964",1,15,5,"migration",0.0133333333333333
"talek",1993,"t5975",0,7,33,"migration",0
"talek",1993,"t5982",0,7,49,"migration",0
"talek",1993,"t6001",0,2,7,"migration",0
"talek",1993,"t6006",0,8,17,"migration",0
"talek",1993,"t6026",0,3,10,"migration",0
"talek",1993,"t6031",0,3,17,"migration",0
"talek",1993,"t6035",2,6,50,"migration",0.00666666666666667
"talek",1993,"t6038",5,7,5,"migration",0.142857142857143
"talek",1993,"t6041",6,6,47,"migration",0.0212765957446809
"talek",1993,"t6042",0,4,29,"migration",0
"talek",1993,"t6066",0,1,5,"migration",0
"talek",1993,"t6077",0,5,50,"migration",0
"talek",1993,"t6084",0,1,10,"migration",0
"talek",1993,"t6086",0,22,5,"migration",0
"talek",1993,"t6098",7,12,5,"migration",0.116666666666667
"talek",1993,"t6106",0,4,21,"migration",0
"talek",1993,"t6109.1",0,3,5,"migration",0
"talek",1993,"t6126",2,12,55,"migration",0.00303030303030303
"talek",1993,"t6134",0,4,20,"migration",0
"talek",1993,"t6140",0,6,50,"migration",0
"talek",1993,"t6142",12,5,5,"migration",0.48
"talek",1993,"t6156",0,2,8,"migration",0
"talek",1993,"t6174",0,2,14,"migration",0
"talek",1993,"t6177",2,5,35,"migration",0.0114285714285714
"talek",1993,"t6178",3,5,36,"migration",0.0166666666666667
"talek",1993,"t6181",0,4,21,"migration",0
"talek",1993,"t6314",0,1,16,"no.migration",0
"talek",1993,"t6344",2,3,54,"no.migration",0.0123456790123457
"talek",1993,"t6386",0,1,26,"no.migration",0
"talek",1993,"t6390",0,3,29,"no.migration",0
"talek",1994,"t6444",0,10,35,"no.migration",0
"talek",1994,"t6447",0,9,37,"no.migration",0
"talek",1994,"t6454",15,9,5,"no.migration",0.333333333333333
"talek",1994,"t6461",0,2,10,"no.migration",0
"talek",1994,"t6470",0,5,5,"no.migration",0
"talek",1994,"t6493",7,9,31,"no.migration",0.025089605734767
"talek",1994,"t6506",0,10,20,"no.migration",0
"talek",1994,"t6514",0,1,5,"no.migration",0
"talek",1994,"t6527",0,9,42,"no.migration",0
"talek",1994,"t6530",0,3,19,"no.migration",0
"talek",1994,"t6552",0,1,16,"no.migration",0
"talek",1994,"t6626",2,4,43,"no.migration",0.0116279069767442
"talek",1994,"t6633",0,2,12,"no.migration",0
"talek",1994,"t6635",9,21,36,"no.migration",0.0119047619047619
"talek",1994,"t6637",3,3,43,"no.migration",0.0232558139534884
"talek",1994,"t6640",0,2,11,"no.migration",0
"talek",1994,"t6667",0,8,14,"no.migration",0
"talek",1994,"t6698",0,1,21,"no.migration",0
"talek",1994,"t6786",0,3,38,"no.migration",0
"talek",1994,"t6796",1,7,15,"no.migration",0.00952380952380952
"talek",1994,"t6797",0,14,58,"no.migration",0
"talek",1994,"t6808",0,1,5,"no.migration",0
"talek",1994,"t6818",4,7,5,"no.migration",0.114285714285714
"talek",1994,"t6822",16,12,5,"no.migration",0.266666666666667
"talek",1994,"t6825",4,10,30,"no.migration",0.0133333333333333
"talek",1994,"t6827",0,4,19,"no.migration",0
"talek",1994,"t6831",0,2,5,"no.migration",0
"talek",1994,"t6878",0,2,5,"no.migration",0
"talek",1994,"t6881",0,1,7,"no.migration",0
"talek",1994,"t6918",8,8,5,"no.migration",0.2
"talek",1994,"t6919",3,2,17,"no.migration",0.0882352941176471
"talek",1994,"t6947",1,10,44,"no.migration",0.00227272727272727
"talek",1994,"t6984",3,13,13,"no.migration",0.0177514792899408
"talek",1994,"t6985",6,6,32,"no.migration",0.03125
"talek",1994,"t7093",0,2,5,"no.migration",0
"talek",1994,"t7127",0,17,30,"migration",0
"talek",1994,"t7160",0,2,5,"migration",0
"talek",1994,"t7175",2,2,5,"migration",0.2
"talek",1994,"t7209",0,3,8,"migration",0
"talek",1994,"t7213.1",0,1,5,"migration",0
"talek",1994,"t7222",0,2,5,"migration",0
"talek",1994,"t7226",5,11,51,"migration",0.0089126559714795
"talek",1994,"t7228",0,7,5,"migration",0
"talek",1994,"t7242",0,2,5,"migration",0
"talek",1994,"t7243",0,4,12,"migration",0
"talek",1994,"t7248",1,5,31,"migration",0.00645161290322581
"talek",1994,"t7251",0,8,44,"migration",0
"talek",1994,"t7257",0,11,40,"migration",0
"talek",1994,"t7288",3,5,42,"migration",0.0142857142857143
"talek",1994,"t7329",0,1,5,"migration",0
"talek",1994,"t7408",0,1,34,"migration",0
"talek",1994,"t7475",6,4,5,"migration",0.3
"talek",1994,"t7476",1,3,45,"migration",0.00740740740740741
"talek",1994,"t7541",2,4,26,"migration",0.0192307692307692
"talek",1994,"t7574",0,5,19,"migration",0
"talek",1994,"t7591",1,7,29,"migration",0.00492610837438424
"talek",1994,"t7598",5,15,5,"migration",0.0666666666666667
"talek",1994,"t7613",7,16,55,"migration",0.00795454545454545
"talek",1994,"t7651",0,4,8,"migration",0
"talek",1994,"t7657",10,9,56,"migration",0.0198412698412698
"talek",1994,"t7664",0,2,8,"migration",0
"talek",1994,"t7691",16,19,5,"migration",0.168421052631579
"talek",1994,"t7701",0,4,16,"migration",0
"talek",1994,"t7750",27,15,5,"migration",0.36
"talek",1994,"t7764",13,10,5,"migration",0.26
"talek",1994,"t7807",0,5,36,"migration",0
"talek",1994,"t7830",0,1,5,"migration",0
"talek",1994,"t7832.64",14,8,5,"migration",0.35
"talek",1994,"t7833",0,7,6,"migration",0
"talek",1994,"t7835",0,1,18,"migration",0
"talek",1994,"t7864",2,7,5,"migration",0.0571428571428571
"talek",1994,"t7869.3",0,1,5,"migration",0
"talek",1994,"t7871",14,24,5,"migration",0.116666666666667
"talek",1994,"t7883",0,5,21,"migration",0
"talek",1994,"t7901",3,19,5,"migration",0.0315789473684211
"talek",1994,"t7915",0,8,5,"migration",0
"talek",1994,"t7934",1,4,5,"migration",0.05
"talek",1994,"t7949",1,11,5,"migration",0.0181818181818182
"talek",1994,"t7953",14,12,5,"migration",0.233333333333333
"talek",1994,"t7960",1,7,5,"migration",0.0285714285714286
"talek",1994,"t7969",4,6,5,"migration",0.133333333333333
"talek",1994,"t7976",6,16,53,"migration",0.00707547169811321
"talek",1994,"t7981",7,13,5,"migration",0.107692307692308
"talek",1994,"t7985",0,3,5,"migration",0
"talek",1994,"t7995",0,2,5,"migration",0
"talek",1994,"t8037",1,3,5,"no.migration",0.0666666666666667
"talek",1994,"t8040",0,2,5,"no.migration",0
"talek",1994,"t8069",0,1,28,"no.migration",0
"talek",1994,"t8076",0,2,10,"no.migration",0
"talek",1994,"t8077",0,2,18,"no.migration",0
"talek",1994,"t8101",3,4,12,"no.migration",0.0625
"talek",1994,"t8122",2,4,35,"no.migration",0.0142857142857143
"talek",1994,"t8147",12,10,5,"migration",0.24
"talek",1994,"t8172",0,6,18,"migration",0
"talek",1994,"t8195",6,10,5,"migration",0.12
"talek",1994,"t8214",0,8,7,"migration",0
"talek",1994,"t8215",0,3,25,"migration",0
"talek",1994,"t8222",0,16,23,"migration",0
"talek",1994,"t8274",1,8,5,"no.migration",0.025
"talek",1994,"t8276",1,7,19,"no.migration",0.0075187969924812
"talek",1994,"t8317",1,5,25,"no.migration",0.008
"talek",1994,"t8321",6,9,5,"no.migration",0.133333333333333
"talek",1994,"t8341",0,1,11,"no.migration",0
"talek",1994,"t8355",0,7,40,"no.migration",0
"talek",1994,"t8460.1",0,2,18,"no.migration",0
"talek",1994,"t8462",2,6,34,"no.migration",0.00980392156862745
"talek",1994,"t8481",0,5,5,"no.migration",0
"talek",1995,"t20806",11,11,5,"no.migration",0.2
"talek",1995,"t20808",0,1,5,"no.migration",0
"talek",1995,"t20815",0,2,5,"no.migration",0
"talek",1995,"t20824",9,23,5,"no.migration",0.0782608695652174
"talek",1995,"t20833",0,2,5,"no.migration",0
"talek",1995,"t20834",0,1,9,"no.migration",0
"talek",1995,"t20854",5,5,23,"no.migration",0.0434782608695652
"talek",1995,"t20929",0,5,5,"no.migration",0
"talek",1995,"t20931",10,12,31,"no.migration",0.0268817204301075
"talek",1995,"t21017",0,1,19,"no.migration",0
"talek",1995,"t8370",0,2,5,"no.migration",0
"talek",1995,"t8383.12",0,1,5,"no.migration",0
"talek",1995,"t8394",1,3,5,"no.migration",0.0666666666666667
"talek",1995,"t8404",39,13,5,"no.migration",0.6
"talek",1995,"t8405",0,6,7,"no.migration",0
"talek",1995,"t8409.1",0,1,5,"no.migration",0
"talek",1995,"t8414",0,2,41,"no.migration",0
"talek",1995,"t8415",2,11,40,"no.migration",0.00454545454545455
"talek",1995,"t8416",5,16,5,"no.migration",0.0625
"talek",1995,"t8416.2",0,1,5,"no.migration",0
"talek",1995,"t8419",1,2,5,"no.migration",0.1
"talek",1995,"t8423.2",0,1,5,"no.migration",0
"talek",1995,"t8427",0,1,29,"no.migration",0
"talek",1995,"t8428",0,3,31,"no.migration",0
"talek",1995,"t8431",17,22,54,"no.migration",0.0143097643097643
"talek",1995,"t8432",0,3,21,"no.migration",0
"talek",1995,"t8439",0,7,10,"no.migration",0
"talek",1995,"t8441",0,3,5,"no.migration",0
"talek",1995,"t8443",12,15,5,"no.migration",0.16
"talek",1995,"t8447.2",0,1,5,"no.migration",0
"talek",1995,"t8449",8,6,42,"no.migration",0.0317460317460317
"talek",1995,"t8450",17,16,5,"no.migration",0.2125
"talek",1995,"t8504",0,1,54,"no.migration",0
"talek",1995,"t8507",0,2,11,"no.migration",0
"talek",1995,"t8510.5",0,4,15,"no.migration",0
"talek",1995,"t8515",4,3,5,"no.migration",0.266666666666667
"talek",1995,"t8537",2,2,38,"no.migration",0.0263157894736842
"talek",1995,"t8581",0,5,5,"no.migration",0
"talek",1995,"t8585.12",0,2,8,"no.migration",0
"talek",1995,"t8602",0,1,18,"no.migration",0
"talek",1995,"t8614",0,16,57,"no.migration",0
"talek",1995,"t8619",2,2,23,"no.migration",0.0434782608695652
"talek",1995,"t8636.4",0,1,20,"no.migration",0
"talek",1995,"t8643",0,17,5,"no.migration",0
"talek",1995,"t8649.2",0,1,5,"no.migration",0
"talek",1995,"t8653",4,5,11,"no.migration",0.0727272727272727
"talek",1995,"t8654",0,9,36,"no.migration",0
"talek",1995,"t8677",0,7,5,"no.migration",0
"talek",1995,"t8679.1",0,1,20,"no.migration",0
"talek",1995,"t8685",0,14,5,"no.migration",0
"talek",1995,"t8693",5,7,32,"no.migration",0.0223214285714286
"talek",1995,"t8699",19,10,5,"migration",0.38
"talek",1995,"t8699.3",0,6,5,"migration",0
"talek",1995,"t8701",0,3,30,"migration",0
"talek",1995,"t8702.3",0,1,5,"migration",0
"talek",1995,"t8703.2",0,3,5,"migration",0
"talek",1995,"t8704",0,5,46,"migration",0
"talek",1995,"t8706",0,2,34,"migration",0
"talek",1995,"t8707",10,6,5,"migration",0.333333333333333
"talek",1995,"t8715",1,3,52,"migration",0.00641025641025641
"talek",1995,"t8715.6",0,2,13,"migration",0
"talek",1995,"t8716",3,5,21,"migration",0.0285714285714286
"talek",1995,"t8725.2",0,2,5,"migration",0
"talek",1995,"t8737",0,1,17,"migration",0
"talek",1995,"t8739",0,3,5,"migration",0
"talek",1995,"t8744",0,7,12,"migration",0
"talek",1995,"t8744.1",0,5,21,"migration",0
"talek",1995,"t8744.2",0,6,9,"migration",0
"talek",1995,"t8759",5,5,28,"migration",0.0357142857142857
"talek",1995,"t8762.4",0,1,22,"migration",0
"talek",1995,"t8763",3,5,58,"migration",0.0103448275862069
"talek",1995,"t8765",2,3,5,"migration",0.133333333333333
"talek",1995,"t8769",2,7,5,"migration",0.0571428571428571
"talek",1995,"t8774",0,13,33,"migration",0
"talek",1995,"t8776",2,19,24,"migration",0.0043859649122807
"talek",1995,"t8777",11,22,5,"migration",0.1
"talek",1995,"t8783",0,1,11,"migration",0
"talek",1995,"t8784",29,33,5,"migration",0.175757575757576
"talek",1995,"t8784.1",0,3,5,"migration",0
"talek",1995,"t8784.7",0,4,13,"migration",0
"talek",1995,"t8785",0,9,58,"migration",0
"talek",1995,"t8788",0,11,40,"migration",0
"talek",1995,"t8791",2,21,58,"migration",0.00164203612479475
"talek",1995,"t8791.1",0,2,5,"migration",0
"talek",1995,"t8791.7",0,1,21,"migration",0
"talek",1995,"t8793",0,2,5,"migration",0
"talek",1995,"t8795.1",1,7,27,"migration",0.00529100529100529
"talek",1995,"t8797",0,11,21,"migration",0
"talek",1995,"t8797.05",0,1,5,"migration",0
"talek",1995,"t8797.1",0,6,7,"migration",0
"talek",1995,"t8797.6",0,4,15,"migration",0
"talek",1995,"t8798",0,13,30,"migration",0
"talek",1995,"t8800.15",0,2,5,"migration",0
"talek",1995,"t8803",0,14,29,"migration",0
"talek",1995,"t8803.4",0,2,10,"migration",0
"talek",1995,"t8811",2,6,28,"migration",0.0119047619047619
"talek",1995,"t8811.2",0,5,23,"migration",0
"talek",1995,"t8819",8,11,47,"migration",0.0154738878143133
"talek",1995,"t8820",0,6,23,"migration",0
"talek",1995,"t8821",6,8,34,"migration",0.0220588235294118
"talek",1995,"t8824",3,8,18,"migration",0.0208333333333333
"talek",1995,"t8824.2",3,6,29,"migration",0.0172413793103448
"talek",1995,"t8830.3",0,2,13,"migration",0
"talek",1995,"t8835",0,3,17,"migration",0
"talek",1995,"t8839",1,10,5,"migration",0.02
"talek",1995,"t8845",5,13,54,"migration",0.00712250712250712
"talek",1995,"t8847",13,7,49,"migration",0.0379008746355685
"talek",1995,"t8848",4,6,25,"migration",0.0266666666666667
"talek",1995,"t8851",0,18,56,"migration",0
"talek",1995,"t8859",0,1,5,"migration",0
"talek",1995,"t8860",0,1,35,"migration",0
"talek",1995,"t8861",5,10,25,"migration",0.02
"talek",1995,"t8874",42,16,5,"migration",0.525
"talek",1995,"t8879",0,4,28,"migration",0
"talek",1995,"t8883",5,4,5,"migration",0.25
"talek",1995,"t8884",0,3,11,"migration",0
"talek",1995,"t8885",2,10,53,"migration",0.00377358490566038
"talek",1995,"t8886.2",0,2,7,"migration",0
"talek",1995,"t8887",3,17,5,"migration",0.0352941176470588
"talek",1995,"t8887.1",0,4,10,"migration",0
"talek",1995,"t8890",0,4,55,"migration",0
"talek",1995,"t8891",3,9,40,"migration",0.00833333333333333
"talek",1995,"t8891.1",0,2,5,"migration",0
"talek",1995,"t8892.18",0,1,5,"migration",0
"talek",1995,"t8893",2,9,17,"migration",0.0130718954248366
"talek",1995,"t8894",0,12,56,"migration",0
"talek",1995,"t8894.1",1,2,5,"migration",0.1
"talek",1995,"t8895",6,16,5,"migration",0.075
"talek",1995,"t8903",1,8,17,"migration",0.00735294117647059
"talek",1995,"t8910",0,1,14,"migration",0
"talek",1995,"t8926",6,16,5,"migration",0.075
"talek",1995,"t8928",37,19,5,"migration",0.389473684210526
"talek",1995,"t8931.9",0,1,5,"migration",0
"talek",1995,"t8933",0,12,5,"migration",0
"talek",1995,"t8950",9,10,5,"no.migration",0.18
"talek",1995,"t8967.7",0,1,7,"no.migration",0
"talek",1995,"t8968",1,17,37,"no.migration",0.00158982511923688
"talek",1995,"t8974",0,3,5,"no.migration",0
"talek",1995,"t8982",1,2,34,"no.migration",0.0147058823529412
"talek",1995,"t8986.2",0,12,21,"no.migration",0
"talek",1995,"t9000",22,18,5,"no.migration",0.244444444444444
"talek",1995,"t9003",13,10,44,"no.migration",0.0295454545454545
"talek",1995,"t9007",1,8,17,"no.migration",0.00735294117647059
"talek",1995,"t9009.12",0,1,18,"no.migration",0
"talek",1995,"t9012",11,10,5,"no.migration",0.22
"talek",1995,"t9022",0,4,46,"no.migration",0
"talek",1995,"t9025",27,16,5,"no.migration",0.3375
"talek",1995,"t9025.1",0,1,5,"no.migration",0
"talek",1995,"t9025.2",0,1,5,"no.migration",0
"talek",1995,"t9028",4,10,5,"no.migration",0.08
"talek",1996,"t10068",0,1,5,"migration",0
"talek",1996,"t10069",0,2,5,"migration",0
"talek",1996,"t10086",0,4,20,"migration",0
"talek",1996,"t10092",0,1,37,"migration",0
"talek",1996,"t10112",0,1,6,"migration",0
"talek",1996,"t10117",2,12,22,"migration",0.00757575757575758
"talek",1996,"t10118",0,2,5,"migration",0
"talek",1996,"t10172",19,19,5,"migration",0.2
"talek",1996,"t10183",1,2,7,"migration",0.0714285714285714
"talek",1996,"t10192",0,10,56,"migration",0
"talek",1996,"t10215",0,5,19,"migration",0
"talek",1996,"t10219",0,1,5,"migration",0
