ID,Year,Month,BiMonth,YearBiMonth,StudyBiMonth,Transect,TotalPrey,TotalMigratory,TotalResidents,Richness,Shannon,Evenness,Thomsons,Impala,Zebra,Gnu,Topi,Hartebeast,Warthog,Grants,Buffalo,Hippo,Giraffe,Springbok,Duiker,Ostrich,Eland,Elephant,Oribi,Reedbuck,Waterbuck,Baboons,Bushbuck,Other
1098,2011,1,1,1,553,WHIGH,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,
1099,2011,1,1,1,553,WLOW,115,24,91,4,1.057199296,0.347246347,66,0,24,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1100,2011,1,1,1,553,W3,131,12,119,7,1.386993649,0.455570185,29,6,7,5,69,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,
1101,2011,3,1,5,557,WHIGH,318,8,310,5,0.674242695,0.221460905,257,0,8,0,38,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,
1102,2011,3,1,5,557,WLOW,18,10,8,3,0.854414982,0.280640067,7,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1103,2011,3,1,5,557,W3,177,4,173,4,0.793875072,0.260755205,116,3,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1104,2011,4,1,7,559,WHIGH,34,0,34,2,0.223718076,0.073482157,32,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1105,2011,4,1,7,559,WLOW,195,1,194,3,0.132077758,0.043382094,190,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1106,2011,4,1,7,559,W3,86,0,86,4,0.753948512,0.247640977,59,1,0,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1107,2011,4,2,8,560,WHIGH,79,16,63,5,0.973118276,0.319629202,53,0,16,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1108,2011,4,2,8,560,WLOW,58,2,56,3,0.711072284,0.233557906,41,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1109,2011,4,2,8,560,W3,83,6,77,5,1.082157612,0.355444124,54,10,6,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1110,2011,5,1,9,561,WHIGH,18,0,18,2,0.348832096,0.11457695,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1111,2011,5,1,9,561,WLOW,256,0,256,3,0.30719211,0.100899933,237,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
1112,2011,5,1,9,561,W3,223,10,213,5,0.911394148,0.299355372,158,6,10,0,41,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,
1113,2011,5,2,10,562,WHIGH,26,0,26,2,0.163023629,0.053546536,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1114,2011,5,2,10,562,WLOW,116,0,116,3,0.51377301,0.168753235,98,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,
1115,2011,5,2,10,562,W3,99,8,91,5,0.86140914,0.28293736,74,2,8,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1116,2011,6,1,11,563,WHIGH,46,0,46,2,0.178844913,0.058743175,2,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1117,2011,6,1,11,563,WLOW,88,0,88,2,0.108471339,0.035628359,86,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1118,2011,6,1,11,563,W3,50,0,50,3,0.738435672,0.242545649,36,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1119,2011,7,1,13,565,WHIGH,655,367,288,6,0.783195163,0.257247295,284,1,8,359,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,
1120,2011,7,1,13,565,W3,230,173,57,6,0.972934116,0.319568713,36,10,9,164,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1121,2011,7,2,14,566,WHIGH,103,0,103,4,0.61048528,0.200519225,80,0,0,0,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
1122,2011,7,2,14,566,WLOW,59,6,53,3,0.412872526,0.135611589,52,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1123,2011,7,2,14,566,W3,29,0,29,2,0.61937629,0.203439555,20,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1124,2011,8,1,15,567,WHIGH,543,366,177,4,0.84047986,0.276062955,134,0,0,366,38,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
1125,2011,8,1,15,567,WLOW,358,180,178,4,1.013803331,0.332992563,134,44,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1126,2011,8,1,15,567,W3,496,455,41,4,0.325084601,0.106776878,35,1,0,455,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1127,2011,9,1,17,569,WHIGH,20,0,20,3,0.974570189,0.320106095,11,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
1128,2011,9,1,17,569,WLOW,50,22,28,3,0.830028239,0.272630029,26,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
1129,2011,9,1,17,569,W3,123,88,35,4,0.670799077,0.220329819,33,0,0,88,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1130,2011,9,2,18,570,WHIGH,25,0,25,2,0.167944148,0.055162723,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1131,2011,9,2,18,570,W3,137,47,90,6,1.350892991,0.443712608,60,6,47,0,10,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
1132,2011,10,1,19,571,W3,446,139,307,7,1.361525438,0.447204928,218,10,20,119,57,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
1133,2011,10,2,20,572,WHIGH,122,57,65,4,1.092895538,0.35897109,21,2,57,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1134,2011,10,2,20,572,WLOW,47,2,45,3,0.278006362,0.091313619,44,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1135,2011,10,2,20,572,W3,149,32,117,6,1.09869122,0.360874732,93,9,32,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1136,2011,11,1,21,573,WHIGH,172,153,19,2,0.347486671,0.114135034,19,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1137,2011,11,1,21,573,WLOW,311,130,181,5,0.966918209,0.317592735,172,0,17,113,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1138,2011,11,1,21,573,W3,101,3,98,6,0.873805587,0.287009081,78,5,3,0,9,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,
1139,2011,11,2,22,574,WHIGH,42,5,37,2,0.365023134,0.119895038,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1140,2011,11,2,22,574,WLOW,289,9,280,3,0.422088491,0.138638653,256,0,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1141,2011,11,2,22,574,W3,89,1,88,4,1.12598803,0.369840608,21,35,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1142,2011,12,1,23,575,WHIGH,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1143,2011,12,1,23,575,WLOW,378,0,378,4,0.149066631,0.048962238,367,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1144,2011,12,1,23,575,W3,244,0,244,5,1.058893224,0.347802733,123,27,0,0,88,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,
1145,2011,12,2,24,576,WHIGH,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1146,2011,12,2,24,576,WLOW,228,0,228,5,0.506698773,0.16642964,201,2,0,0,5,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,
1147,2011,12,2,24,576,W3,312,0,312,4,0.804343275,0.264193578,216,20,0,0,74,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1148,2012,1,1,1,577,WHIGH,4,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
1149,2012,1,1,1,577,WLOW,407,0,407,4,0.765758457,0.251520057,305,0,0,0,72,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150,2012,1,1,1,577,W3,250,0,250,5,0.875676896,0.287623729,173,44,0,0,30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1151,2012,1,2,2,578,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1152,2012,1,2,2,578,WLOW,503,0,503,4,0.594506798,0.195270953,381,2,0,0,118,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1153,2012,1,2,2,578,W3,263,0,263,5,0.849934757,0.279168498,181,11,0,0,63,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1154,2012,2,1,3,579,WHIGH,6,0,6,2,0.636514168,0.209068641,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
1155,2012,2,1,3,579,WLOW,426,2,424,6,0.649631856,0.21337726,321,2,2,0,97,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1156,2012,2,1,3,579,W3,161,15,146,5,0.983494238,0.323037277,106,5,15,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1157,2012,2,2,4,580,WHIGH,78,4,74,3,0.527248279,0.173179305,66,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1158,2012,2,2,4,580,WLOW,57,0,57,2,0.372480718,0.122344547,50,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1159,2012,2,2,4,580,W3,110,19,91,4,1.131821359,0.371756616,64,0,19,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1160,2012,3,1,5,581,WHIGH,14,0,14,2,0.257318641,0.084518556,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1161,2012,3,1,5,581,WLOW,271,1,270,6,0.582928118,0.191467834,226,1,0,1,33,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
1162,2012,3,1,5,581,W3,123,0,123,3,0.904379187,0.297051247,76,32,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1163,2012,3,2,6,582,WHIGH,3,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1164,2012,3,2,6,582,WLOW,217,0,217,4,0.468835556,0.153993135,187,2,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1165,2012,3,2,6,582,W3,223,0,223,3,0.794239347,0.260874854,151,15,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1166,2012,4,1,7,583,WHIGH,133,0,133,3,0.215135341,0.070663083,0,0,0,0,0,3,0,3,127,0,0,0,0,0,0,0,0,0,0,0,0,
1167,2012,4,1,7,583,WLOW,256,5,251,4,0.439155274,0.144244387,225,1,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1168,2012,4,1,7,583,W3,139,0,139,5,1.025474405,0.33682603,73,8,0,0,52,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1169,2012,4,2,8,584,W3,158,0,158,3,0.828502252,0.272128805,52,9,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1170,2012,5,1,9,585,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1171,2012,5,2,10,586,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1172,2012,5,2,10,586,WLOW,90,0,90,6,1.421392837,0.466868899,7,46,0,0,10,3,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,
1173,2012,5,2,10,586,W3,166,0,166,4,0.944408613,0.310199262,99,19,0,0,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1174,2012,6,1,11,587,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1175,2012,6,1,11,587,WLOW,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1176,2012,6,1,11,587,W3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1177,2012,6,2,12,588,WHIGH,11,0,11,2,0.304636097,0.100060388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,
1178,2012,6,2,12,588,WLOW,7,0,7,2,0.410116318,0.134706289,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1179,2012,6,2,12,588,W3,96,0,96,4,0.940289333,0.308846248,37,4,0,0,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1180,2012,7,1,13,589,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1181,2012,7,1,13,589,WLOW,417,0,417,4,0.790911685,0.259781855,306,59,0,0,49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1182,2012,7,1,13,589,W3,229,1,228,5,1.122433794,0.368673188,65,50,0,1,110,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1183,2012,7,2,14,590,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1184,2012,7,2,14,590,WLOW,514,38,476,4,0.87442815,0.287213567,310,0,38,0,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1185,2012,7,2,14,590,W3,496,92,404,6,1.419217977,0.466154547,136,70,8,84,192,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
1186,2012,8,1,15,591,WHIGH,108,104,4,3,0.179237798,0.058872221,0,0,104,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,
1187,2012,8,1,15,591,WLOW,324,32,292,5,1.013570468,0.332916078,215,0,16,16,65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1188,2012,8,1,15,591,W3,566,437,129,7,0.738330826,0.242511212,109,1,8,429,13,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1189,2012,8,2,16,592,WHIGH,403,310,93,5,0.692337122,0.227404178,75,9,0,310,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
1190,2012,8,2,16,592,WLOW,8,0,8,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1191,2012,8,2,16,592,W3,1231,1207,24,4,0.113624153,0.037320846,15,0,0,1207,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1192,2012,9,1,17,593,W3,55,0,55,5,0.591180293,0.194178333,47,1,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1193,2012,9,2,18,594,WHIGH,156,96,60,6,1.371120813,0.450356613,7,0,74,22,41,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
1194,2012,9,2,18,594,WLOW,238,185,53,4,0.787574187,0.258685624,49,0,13,172,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1195,2012,9,2,18,594,W3,158,10,148,5,1.23278871,0.404920225,88,31,0,10,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1196,2012,10,1,19,595,WHIGH,3,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1197,2012,10,1,19,595,WLOW,273,209,64,5,0.789446686,0.259300663,59,0,12,197,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1198,2012,10,1,19,595,W3,294,70,224,6,1.588011069,0.521596113,95,53,18,52,68,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1199,2012,10,2,20,596,WHIGH,29,10,19,5,1.437740053,0.472238284,4,0,10,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,
1200,2012,10,2,20,596,WLOW,45,0,45,2,0.299959552,0.098524336,41,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1201,2012,10,2,20,596,W3,362,126,236,6,1.436226129,0.471741023,161,50,44,82,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1202,2012,11,1,21,597,WHIGH,119,116,3,4,0.37835039,0.124272492,0,0,8,108,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1203,2012,11,1,21,597,WLOW,190,121,69,5,0.737508972,0.242241267,66,0,0,121,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1204,2012,11,1,21,597,W3,232,120,112,6,1.370445998,0.450134964,60,3,22,98,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1205,2012,11,2,22,598,WHIGH,97,0,97,3,0.880929529,0.289349002,63,0,0,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
1206,2012,11,2,22,598,WLOW,75,0,75,2,0.392674467,0.12897736,65,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
1207,2012,11,2,22,598,W3,762,51,711,7,0.68453959,0.22484301,624,4,43,8,75,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
1208,2012,12,1,23,599,WHIGH,45,15,30,5,1.347586818,0.442626667,11,0,13,2,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1209,2012,12,1,23,599,WLOW,242,5,237,5,0.298172017,0.097937205,228,0,3,2,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
1210,2012,12,1,23,599,W3,247,45,202,7,1.044525925,0.343083668,164,9,44,1,23,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1211,2012,12,2,24,600,WHIGH,63,22,41,3,0.721577391,0.2370084,40,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1212,2012,12,2,24,600,WLOW,77,8,69,5,1.213871308,0.398706639,42,1,8,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
1213,2012,12,2,24,600,W3,84,0,84,4,1.106247936,0.363356802,40,30,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1214,2013,1,1,1,601,WHIGH,3,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1215,2013,1,1,1,601,WLOW,322,0,322,5,0.64452347,0.211699366,261,0,0,0,20,0,0,2,0,0,0,0,0,1,38,0,0,0,0,0,0,
1216,2013,1,1,1,601,W3,152,8,144,5,1.095486281,0.359822042,64,7,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
1217,2013,1,2,2,602,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1218,2013,1,2,2,602,WLOW,105,0,105,3,0.612668545,0.201236338,83,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
1219,2013,1,2,2,602,W3,86,0,86,4,0.800627277,0.262973026,63,3,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1220,2013,2,1,3,603,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1221,2013,2,1,3,603,WLOW,146,0,146,3,0.739864428,0.243014937,85,2,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1222,2013,2,1,3,603,W3,90,0,90,5,0.999288132,0.328224919,57,2,0,0,23,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
1223,2013,2,2,4,604,WHIGH,9,0,9,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
1224,2013,2,2,4,604,WLOW,99,0,99,3,0.504095144,0.165574455,85,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
1225,2013,2,2,4,604,W3,289,0,289,5,1.129007542,0.370832393,137,75,0,0,72,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1226,2013,3,1,5,605,WHIGH,187,2,185,7,1.163909903,0.382296379,47,0,2,0,107,4,0,22,3,0,0,0,0,2,0,0,0,0,0,0,0,
1227,2013,3,1,5,605,WLOW,44,0,44,2,0.108471339,0.035628359,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1228,2013,3,1,5,605,W3,67,3,64,5,0.948922468,0.311681877,49,5,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1229,2013,3,2,6,606,WHIGH,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,
1230,2013,3,2,6,606,WLOW,123,0,123,2,0.5645571,0.185433713,31,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1231,2013,3,2,6,606,W3,132,5,127,5,0.99124665,0.325583624,43,5,5,0,77,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1232,2013,4,1,7,607,WHIGH,9,0,9,2,0.529706199,0.17398663,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,
1233,2013,4,1,7,607,WLOW,166,9,157,3,0.401153131,0.131762251,149,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1234,2013,4,1,7,607,W3,82,18,64,4,0.939048051,0.308438538,54,3,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1235,2013,4,2,8,608,WHIGH,13,0,13,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
1236,2013,4,2,8,608,WLOW,177,12,165,3,0.624383128,0.205084095,142,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1237,2013,4,2,8,608,W3,341,0,341,6,0.888755001,0.291919347,241,52,0,0,40,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,
1238,2013,5,1,9,609,WHIGH,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,
1239,2013,5,1,9,609,WLOW,200,0,200,4,0.691561351,0.227149369,159,0,0,0,21,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
1240,2013,5,1,9,609,W3,258,0,258,5,0.827515624,0.271804738,190,34,0,0,29,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,
1241,2013,5,2,10,610,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1242,2013,5,2,10,610,WLOW,607,1,606,6,0.879831514,0.288988349,230,4,1,0,349,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
1243,2013,5,2,10,610,W3,348,0,348,5,1.021244968,0.335436834,188,42,0,0,113,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
1244,2013,6,1,11,611,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1245,2013,6,1,11,611,WLOW,566,15,551,7,1.096584882,0.360182887,346,45,5,10,140,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,
1246,2013,6,1,11,611,W3,781,0,781,5,0.748166467,0.245741814,528,12,0,0,232,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1247,2013,6,2,12,612,WHIGH,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
1248,2013,6,2,12,612,WLOW,94,20,74,5,1.427783944,0.468968113,33,0,20,0,27,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
1249,2013,6,2,12,612,W3,245,15,230,5,0.580176986,0.190564201,211,4,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1250,2013,7,1,13,613,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1251,2013,7,1,13,613,WLOW,31,0,31,3,0.614523739,0.201845692,25,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1252,2013,7,1,13,613,W3,504,75,429,7,0.691798982,0.227227421,412,1,28,47,12,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
1253,2013,7,2,14,614,WHIGH,367,360,7,4,0.776257154,0.254968446,2,0,205,155,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1254,2013,7,2,14,614,WLOW,825,803,22,3,0.171643681,0.056377867,22,0,7,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1255,2013,7,2,14,614,W3,154,100,54,5,1.215533044,0.399252451,45,2,27,73,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1256,2013,8,1,15,615,WHIGH,2554,2540,14,5,0.16216895,0.053265809,6,0,68,2472,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
1257,2013,8,1,15,615,WLOW,483,356,127,3,0.663034294,0.217779408,127,0,9,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1258,2013,8,1,15,615,W3,73,0,73,3,0.89805368,0.294973579,47,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1259,2013,8,2,16,616,WHIGH,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1260,2013,8,2,16,616,WLOW,71,0,71,4,0.816979862,0.268344175,50,0,0,0,16,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1261,2013,8,2,16,616,W3,59,17,42,5,1.276237427,0.419191336,25,3,17,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1262,2013,9,1,17,617,WHIGH,12,5,7,2,0.679193266,0.223086964,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,
1263,2013,9,1,17,617,WLOW,99,0,99,3,0.423946602,0.139248966,87,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1264,2013,9,1,17,617,W3,78,24,54,4,0.946296427,0.310819331,46,1,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1265,2013,9,2,18,618,WHIGH,38,8,30,3,0.824659324,0.270866561,26,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
1266,2013,9,2,18,618,WLOW,214,22,192,5,0.93210934,0.306159458,54,0,21,1,136,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1267,2013,9,2,18,618,W3,26,10,16,4,1.30834209,0.429736393,7,0,10,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1268,2013,10,1,19,619,WHIGH,189,158,31,3,0.469652112,0.15426134,30,1,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1269,2013,10,1,19,619,WLOW,182,94,88,3,0.839900244,0.275872575,80,0,0,94,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
